donor_id,first_name,last_name,email,phone,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference
6386,John,Armstrong,john.armstrong@yahoo.co.uk,,"Flat 3
Dennis village",New Jordanland,L0F 8ZD,2022-11-11,Online,Active,Post
6387,Joseph,Ward,joseph.ward@gmail.com,+44(0)1414960569,"Studio 09
Thompson lights",Evansberg,KU05 1CQ,2023-01-10,Event,Active,Email
6388,Rosemary,Ward,rosemary.ward@yahoo.co.uk,(0117)4960835,93 Ryan mountain,Birmingham,WC44 1RS,2022-10-22,Telemarkating,Active,Email
6389,Thomas,Walsh,,+44(0)1164960930,"Studio 97b
Deborah court",Brianview,M2S 1DY,2024-11-05,Direct Mail,Lapsed,Post
6390,Marion,Patel,marion.patel@gmail.com,+4428 9018038,9 Marshall point,Nottingham,UB9A 7LF,2020-01-24,Event,Active,Phone
6391,Garry,Harris,garry.harris@outlook.com,0161 4960142,690 Coleman squares,East Glenport,M6S 7AJ,2024-02-08,Legacy,Active,Email
6392,Marian,Hardy,marian.hardy@yahoo.co.uk,(0131) 496 0888,3 Trevor cliff,Marshallmouth,YK12 2TY,2023-03-27,Direct Mail,Active,Post
6393,Stacey,Bailey,stacey.bailey@gmail.com,,7 Rachel mill,London,BH9 5WG,2021-03-19,Telemarkating,Active,Phone
6394,Georgia,Newton,georgia.newton@gmail.com,(0115)4960793,2 Dale keys,Lake Lynne,IM8W 4LB,2022-12-08,Online,Active,Email
6395,Jane,Kay,jane.kay@gmail.com,+44(0)117 496 0653,253 Sykes key,Liverpool,ZJ23 7XT,2023-05-15,Online,Active,Phone
6396,Glen,Schofield,glen.schofield@btinternet.com,,819 Craig center,Birmingham,CF4 5UJ,2023-08-09,Event,Lapsed,Post
6397,Jean,Gregory,jean.gregory@outlook.com,0191 4960245,58 Barker burgs,Port Damien,DA4 2UZ,2020-03-03,Telemarkating,Active,Post
6398,June,Murray,june.murray@outlook.com,+44(0)114 496 0422,755 Jeffrey village,Katyfort,OX5X 9XP,2024-01-18,Direct Mail,Active,Post
6399,Danny,Bishop,danny.bishop@yahoo.co.uk,08081570793,8 Khan ridges,West Lewis,WA05 0XH,2020-06-10,Event,Active,Post
6400,Stewart,Leach,stewart.leach@outlook.com,(0114)4960376,"Studio 0
Catherine locks",Bristol,E00 4UZ,2024-07-26,Event,Active,Email
6401,Simon,Khan,simon.khan@outlook.com,+44(0)29 2018 0905,85 Ellis fall,Birmingham,M65 9QU,2024-08-12,Legacy,Lapsed,Email
6402,Paige,Cole,paige.cole@outlook.com,+44(0)161 496 0193,006 Taylor crescent,South Hazelmouth,SO4 8RQ,2024-08-12,Online,Active,Post
6403,Julia,Bailey,julia.bailey@yahoo.co.uk,,4 Emma junction,London,W07 2HX,2022-09-05,Legacy,Active,Email
6404,Natasha,James,natasha.james@btinternet.com,+44306 999 0026,7 Laura extension,West Keith,BA3 2WY,2023-12-12,Direct Mail,Lapsed,Email
6405,Maria,Hall,maria.hall@yahoo.co.uk,(0151) 4960249,4 Margaret manors,Manchester,M14 5YS,2023-09-17,Online,Active,Post
6406,Hazel,Byrne,hazel.byrne@gmail.com,+44(0)1632 960 234,"Studio 3
Toby burg",South Ashleighside,L0 1FQ,2024-01-30,Telemarkating,Active,Phone
6407,Maureen,Heath,maureen.heath@gmail.com,,12 Joshua course,New Bernard,G5D 3DD,2022-07-26,Online,Active,Post
6408,Louise,Pritchard,louise.pritchard@yahoo.co.uk,(029)2018884,"Studio 3
Pearce mission",Cooperland,M3C 2QX,2020-10-19,Telemarkating,Active,Email
6409,Karen,Hurst,karen.hurst@gmail.com,(0113) 496 0625,7 Wood circles,Newcastle,S1 8EH,2024-12-21,Online,Lapsed,Phone
6410,Pauline,Evans,pauline.evans@gmail.com,(0161) 496 0898,"Flat 72F
Stone place",Birmingham,L55 4DH,2021-12-02,Online,Active,Post
6411,Kelly,Green,kelly.green@gmail.com,+44151 4960236,"Studio 2
West plaza",London,S3W 1QU,2022-06-03,Event,Active,Post
6412,Amelia,Hughes,amelia.hughes@hotmail.co.uk,(0113) 496 0210,5 Frederick mill,Newcastle,B3 3HQ,2021-02-22,Telemarkating,Active,Email
6413,George,Reynolds,george.reynolds@outlook.com,0141 4960846,"Studio 60
Gough estate",Manchester,HR3E 9AL,2024-01-07,Direct Mail,Active,Post
6414,Joseph,Collier,joseph.collier@hotmail.co.uk,,064 Vanessa green,Manchester,L73 0UQ,2022-01-02,Online,Active,Post
6415,Kenneth,Smith,kenneth.smith@hotmail.co.uk,02074960831,"Flat 3
Ingram haven",London,TW7E 1BS,2022-05-14,Direct Mail,Active,Post
6416,Sean,Archer,sean.archer@hotmail.co.uk,+44909 8790786,"Studio 03
Suzanne mills",London,B28 5EA,2023-06-04,Online,Active,Email
6417,Craig,Turner,craig.turner@gmail.com,(029) 2018149,205 Johnson port,Manchester,E52 3EP,2022-12-06,Online,Lapsed,Email
6418,Lynne,Brown,lynne.brown@gmail.com,+44115 496 0705,558 Fisher mountains,New Derek,TQ4A 3PJ,2020-08-22,Legacy,Lapsed,Post
6419,Joseph,Hunt,joseph.hunt@gmail.com,+44141 496 0683,1 Stokes alley,Shawfort,HU8V 6YX,2020-10-24,Online,Active,Post
6420,Kimberley,Warren,kimberley.warren@outlook.com,+44(0)8081570131,"Studio 50j
Tony plains",London,DN70 2DB,2022-01-14,Event,Deceased,Phone
6421,Toby,Butler,toby.butler@hotmail.co.uk,(0116) 496 0613,388 Walton fort,South Dean,W5S 6QD,2023-06-11,Online,Active,Post
6422,Joshua,Wright,joshua.wright@outlook.com,0808 1570353,31 Thomas squares,Manchester,G6W 6YD,2024-12-22,Direct Mail,Lapsed,Post
6423,Joe,O'Neill,joe.o'neill@btinternet.com,(028)9018486,03 Robert camp,London,B1 7LB,2022-03-22,Direct Mail,Lapsed,Post
6424,Callum,Lane,callum.lane@gmail.com,(0118)4960126,26 O'Neill groves,Justintown,BA6 6BY,2024-07-20,Event,Lapsed,Post
6425,Dawn,Smart,dawn.smart@btinternet.com,+441144960953,"Studio 20O
Jennings rest",Sheffield,S7G 1PJ,2021-11-05,Online,Active,Post
6426,Victoria,Harrison,victoria.harrison,(0114) 496 0089,"Flat 23g
Robson island",Marcburgh,G1 8UA,2021-03-17,Event,Active,Email
6427,Graham,Gough,graham.gough@outlook.com,+441184960509,0 Noble land,Emilyfort,HG1 8NW,2024-12-02,Telemarkating,Lapsed,Email
6428,Alex,Martin,alex.martin@outlook.com,01632960339,790 Burton divide,London,IM3 0AW,2021-02-11,Event,Active,None
6429,Jordan,Powell,jordan.powell@btinternet.com,,"Flat 80
Terry course",Leeds,S26 4EU,2023-12-06,Online,Active,Email
6430,Brian,Jackson,brian.jackson@gmail.com,+443069990951,61 Vanessa ways,Woodsshire,S68 1SD,2022-09-29,Online,Active,Phone
6431,Jake,Stewart,jake.stewart@hotmail.co.uk,+441144960474,"Flat 67v
Mitchell tunnel",Bristol,WS7 4JD,2024-03-23,Online,Active,Email
6432,Graeme,Hussain,graeme.hussain@gmail.com,01214960655,5 Pamela brooks,Birmingham,SR49 4SL,2021-08-10,Telemarkating,Active,Post
6433,Lynda,Evans,lynda.evans@hotmail.co.uk,,3 Cheryl fields,Port Thomasfort,SG7E 3TJ,2023-02-22,Direct Mail,Active,Post
6434,Callum,Chandler,,+44(0)191 4960940,072 Andrea rue,Port Abbie,DY90 0HR,2022-11-04,Online,Active,Post
6435,Laura,Saunders,laura.saunders@hotmail.co.uk,(0306) 999 0906,3 John expressway,Liverpool,M6 0QZ,2023-10-01,Online,Active,Email
6436,Marion,Ball,marion.ball@outlook.com,0118 496 0786,"Studio 93j
Martyn forge",South Rebecca,CT0Y 4BP,2022-07-04,Direct Mail,Active,Post
6437,Sandra,Daniels,sandra.daniels@btinternet.com,,477 Zoe lake,London,SO27 1JJ,2024-09-12,Online,Lapsed,Email
6438,Alan,Bradley,alan.bradley@btinternet.com,+44(0)161 4960906,"Studio 94
Macdonald points",London,E31 3FD,2021-11-18,Direct Mail,Active,Email
6439,Kathryn,Wright,kathryn.wright@btinternet.com,+441154960864,580 Duncan fall,Liverpool,M0 5YH,2024-11-24,Online,Lapsed,Post
6440,Anthony,Cameron,anthony.cameron@hotmail.co.uk,+44808 157 0279,133 Smith brooks,London,S7 9JJ,2024-08-11,Telemarkating,Lapsed,None
6441,Julie,Wilson,julie.wilson@btinternet.com,+44151 4960123,"Flat 1
Rogers locks",Nottingham,N3 4TE,2024-10-28,Telemarkating,Lapsed,Email
6442,Kenneth,Webb,kenneth.webb@yahoo.co.uk,+44(0)131 4960831,5 Mark mountain,North Stuart,M12 7HU,2021-01-28,Online,Active,Post
6443,Kirsty,Pearson,kirsty.pearson@gmail.com,+4428 9018081,6 Ellis course,Birmingham,B8A 6YX,2024-02-24,Online,Active,Post
6444,Pamela,Hart,pamela.hart@gmail.com,,22 Miah landing,Birmingham,YY11 1NH,2024-09-30,Telemarkating,Lapsed,Post
6445,Philip,Jackson,philip.jackson@hotmail.co.uk,+44191 496 0490,52 Jones mills,East Holly,PH1R 9UD,2024-05-18,Online,Active,Email
6446,Elizabeth,Mitchell,elizabeth.mitchell@btinternet.com,,10 Jones ways,Birmingham,BD21 0BF,2023-05-27,Direct Mail,Active,Email
6447,Duncan,Carr,duncan.carr@yahoo.co.uk,0118 4960048,0 Jeffrey shore,Birmingham,SA3 9YD,2024-10-16,Event,Lapsed,Post
6448,Hannah,Ryan,hannah.ryan@hotmail.co.uk,+44116 4960426,86 Jackson square,London,E48 9RR,2022-02-02,Direct Mail,Active,Email
6449,Naomi,Taylor,naomi.taylor@yahoo.co.uk,,"Flat 1
Howard fork",New John,AL7 0TZ,2020-07-04,Direct Mail,Lapsed,Email
6450,Samantha,Mitchell,samantha.mitchell@hotmail.co.uk,+44121 496 0607,4 Lewis club,West Staceyburgh,N9B 5AZ,2020-11-20,Event,Active,Email
6451,Neil,Edwards,neil.edwards@gmail.com,0808 1570400,"Flat 01w
Ward garden",South Stanleyshire,E1S 3GX,2024-11-03,Direct Mail,Lapsed,None
6452,David,Booth,david.booth@btinternet.com,+44(0)115 496 0748,"Flat 5
Taylor flats",London,SP5R 0GL,2020-12-24,Direct Mail,Active,Email
6453,Lesley,Freeman,lesley.freeman@btinternet.com,0141 496 0598,323 Robert wells,Nottingham,MK7P 7LY,2024-05-13,Direct Mail,Active,Email
6454,Guy,Ball,guy.ball,,907 Taylor causeway,Manchester,SN0 8BZ,2024-11-26,Direct Mail,Lapsed,Email
6455,Melissa,Butler,melissa.butler,01184960357,661 Wyatt prairie,London,B64 6FH,2022-09-23,Event,Active,Email
6456,Joshua,Read,joshua.read@btinternet.com,01614960929,61 Payne motorway,Manchester,DY08 7DS,2022-03-28,Online,Active,Post
6457,Linda,Walton,linda.walton@outlook.com,(0116)4960906,"Flat 63a
Watson street",London,HR1A 8RB,2024-06-08,Direct Mail,Lapsed,Email
6458,Edward,Bennett,edward.bennett@btinternet.com,,93 Alexandra flats,Dianaton,W57 9SR,2020-03-07,Online,Active,Email
6459,Gail,Owen,gail.owen@gmail.com,+44292018085,"Flat 2
Carol lodge",Bethanyland,B4 4HQ,2023-06-12,Direct Mail,Active,Phone
6460,Graham,Todd,graham.todd@hotmail.co.uk,+44(0)306 999 0470,"Studio 50
Riley turnpike",Lindseyfort,L08 7XN,2020-05-08,Direct Mail,Active,Post
6461,Rita,Todd,rita.todd,0909 8790968,"Flat 7
Lawrence court",Leeds,L0 5UA,2023-12-13,Telemarkating,Active,Email
6462,Howard,Allen,howard.allen@outlook.com,,"Studio 9
June motorway",London,SM9 3WZ,2020-09-04,Event,Active,Email
6463,Heather,Walker,heather.walker,,164 Joanna mews,London,E8A 2RA,2020-03-11,Online,Lapsed,Email
6464,Gareth,Fletcher,gareth.fletcher@hotmail.co.uk,,"Studio 6
Benjamin camp",Manchester,B6 9EY,2023-02-15,Online,Lapsed,Email
6465,Shane,Jones,shane.jones@gmail.com,0131 496 0957,"Studio 0
Ricky mountains",West Danielle,M1 2FE,2023-10-23,Direct Mail,Active,None
6466,Emma,Cooper,emma.cooper@gmail.com,0808 1570723,2 Smith spring,Perryport,TS28 3RC,2020-09-28,Legacy,Active,Post
6467,Valerie,Thompson,valerie.thompson@gmail.com,+44(0)131 496 0155,"Flat 90
Stanley vista",Daviesshire,B1A 6SX,2024-12-04,Direct Mail,Lapsed,Email
6468,Dean,Carter,dean.carter@yahoo.co.uk,+44(0)191 4960717,14 Bull manor,Bristol,N2G 4XX,2024-09-09,Telemarkating,Lapsed,Email
6469,Kelly,Butler,kelly.butler@btinternet.com,(0113) 496 0354,"Studio 05
Stuart plaza",Liverpool,M7F 1LQ,2021-03-06,Direct Mail,Active,Phone
6470,Dominic,Arnold,dominic.arnold@outlook.com,028 9018 0070,17 Vincent landing,Dianaborough,W1 6QY,2022-01-30,Event,Active,Post
6471,Vanessa,Little,vanessa.little@gmail.com,+44(0)1632 960 027,94 Woods hollow,Port Tracey,G34 1ZW,2024-12-18,Direct Mail,Lapsed,Email
6472,Nathan,Mitchell,nathan.mitchell@outlook.com,01632 960924,9 Jay centers,Manchester,CH56 6ES,2024-12-03,Event,Lapsed,Post
6473,Laura,Martin,laura.martin@outlook.com,0808 157 0728,"Studio 31
Wayne throughway",Port Tom,BN9N 9XW,2022-03-01,Event,Active,Email
6474,Darren,Dale,darren.dale@hotmail.co.uk,+44(0)1214960365,"Studio 20
Amber keys",London,M1H 6YG,2021-08-05,Event,Lapsed,Post
6475,Jason,Lewis,jason.lewis@hotmail.co.uk,,7 Patel stream,Bentleyfurt,M1G 8EG,2023-08-11,Online,Active,Post
6476,Jean,Lee,jean.lee@yahoo.co.uk,+441184960131,701 Smith lakes,London,DG18 4FW,2022-11-21,Direct Mail,Lapsed,Email
6477,Colin,Doyle,colin.doyle@yahoo.co.uk,+44(0)141 4960623,"Flat 1
Ward square",London,G7 5FL,2024-10-21,Telemarkating,Lapsed,Email
6478,Toby,Williams,toby.williams@hotmail.co.uk,+44(0)289018770,"Flat 03
Tucker drive",Newcastle,PH9N 4BF,2022-06-14,Event,Active,Post
6479,Sean,Akhtar,sean.akhtar@yahoo.co.uk,(0115)4960442,"Flat 45P
Megan keys",London,M9S 4UG,2024-10-28,Event,Lapsed,Email
6480,Hilary,Begum,hilary.begum@gmail.com,(0909) 8790853,109 Robert shores,Birmingham,M4G 7UN,2022-02-14,Online,Active,Email
6481,Damian,Lamb,damian.lamb@outlook.com,+441134960026,"Studio 67
Robertson shores",Manchester,LL51 2JF,2023-02-13,Online,Active,Phone
6482,Julie,Simpson,julie.simpson@btinternet.com,+44115 496 0037,"Flat 2
Hayley shoals",Birmingham,CW52 5LD,2024-04-05,Telemarkating,Active,Phone
6483,Paula,Smith,paula.smith@hotmail.co.uk,,"Studio 31r
Stokes lakes",Manchester,E49 1YF,2022-04-09,Telemarkating,Lapsed,Email
6484,Russell,Smith,russell.smith@btinternet.com,0191 4960315,378 Price vista,South Hazel,DH7 3RG,2020-11-28,Event,Active,Email
6485,Nicola,Matthews,nicola.matthews@outlook.com,+441174960326,"Flat 45
Gail station",West Jeremy,E60 0YT,2024-11-16,Event,Lapsed,Post
6486,Katie,White,katie.white@gmail.com,(0151) 4960287,"Studio 92S
Dominic summit",Manchester,DE5N 4XN,2021-06-04,Event,Lapsed,Email
6487,Jamie,Bailey,jamie.bailey@outlook.com,+442074960074,08 Thorpe extensions,Manchester,L0 3AR,2024-01-24,Online,Lapsed,Post
6488,Emma,Walters,,+44(0)191 4960890,"Studio 71q
Cameron run",Murrayfurt,WR3 4AT,2021-01-24,Online,Active,Email
6489,George,Andrews,george.andrews@btinternet.com,,34 Gary point,Lesliefort,B18 3UU,2021-08-10,Event,Lapsed,Email
6490,Fiona,Ward,fiona.ward@hotmail.co.uk,(0118)4960500,716 Evans lights,Manchester,N9S 1AN,2022-07-24,Direct Mail,Active,Email
6491,Diane,Smith,,(01632) 960273,556 Hale locks,Hollieberg,N0D 7TE,2022-11-17,Telemarkating,Active,Email
6492,Rhys,Bibi,rhys.bibi,+44(0)28 9018 0856,809 Marie parkway,West Pauline,M6 9GW,2020-12-30,Online,Active,Email
6493,Amy,Collins,amy.collins@btinternet.com,+44113 496 0623,"Flat 4
Stevens estates",London,MK8R 3AZ,2023-08-02,Direct Mail,Active,Post
6494,Emma,Anderson,emma.anderson@btinternet.com,(029)2018963,4 Cunningham squares,Sheffield,CV5 5ZS,2020-05-04,Direct Mail,Active,Email
6495,Abdul,Richards,abdul.richards@hotmail.co.uk,+44131 4960107,"Studio 83
Smith overpass",Nottingham,EC9B 3BZ,2023-02-20,Legacy,Active,Post
6496,Dominic,Hopkins,dominic.hopkins@btinternet.com,(0115) 4960350,84 Harry common,Julianfurt,S11 9DZ,2024-07-08,Online,Lapsed,Email
6497,Vanessa,Barnett,vanessa.barnett@btinternet.com,+441214960813,"Studio 76
Andrew roads",Westchester,G6J 1XD,2021-11-30,Direct Mail,Active,Email
6498,Sylvia,Howell,sylvia.howell@outlook.com,,"Studio 99
Clive run",London,W4 4GU,2020-02-21,Direct Mail,Active,Email
6499,Jemma,Kaur,jemma.kaur@hotmail.co.uk,+44(0)115 496 0926,7 Alex streets,Newcastle,G19 3JZ,2021-10-08,Online,Active,Phone
6500,Mohammed,Moore,mohammed.moore@btinternet.com,+44(0)20 7496 0348,"Flat 9
Griffiths mountain",New Annaland,S8 5SP,2022-03-05,Event,Active,Post
6501,Rita,Jordan,rita.jordan@gmail.com,+44(0)29 2018 0852,533 Alan avenue,Greenmouth,L75 9YW,2022-06-19,Online,Lapsed,Email
6502,Emma,Cook,emma.cook@yahoo.co.uk,(0191) 496 0063,"Studio 5
Clarke forks",Manchester,LA68 1FE,2023-10-17,Direct Mail,Lapsed,Email
6503,Frances,Taylor,frances.taylor@gmail.com,+448081570504,"Studio 58d
Hayley stream",Mariemouth,OL1V 1BR,2021-07-26,Telemarkating,Active,Email
6504,Samantha,Jones,samantha.jones@yahoo.co.uk,01414960746,"Flat 45
Hugh rapid",Birmingham,RG5V 8UB,2023-11-12,Direct Mail,Active,Phone
6505,Clive,Harrison,clive.harrison@gmail.com,08081570585,6 Smith port,Leeds,TQ1R 7YN,2023-06-07,Direct Mail,Active,Phone
6506,Irene,Thompson,irene.thompson@btinternet.com,+44909 879 0659,"Flat 68
Parsons estates",London,DL84 8GE,2024-01-24,Online,Active,Email
6507,Amelia,Hunter,amelia.hunter@btinternet.com,(029) 2018235,2 Colin viaduct,Marshallstad,E5 7BQ,2024-03-17,Telemarkating,Lapsed,Post
6508,Amy,Hawkins,amy.hawkins@btinternet.com,,027 Kelly harbor,North Charlie,CO4X 7SE,2023-06-14,Event,Active,Email
6509,Marian,Anderson,marian.anderson@gmail.com,,"Studio 7
Kemp causeway",Birmingham,ST4Y 4DD,2023-03-25,Online,Active,None
6510,Jemma,Turner,,(0909) 8790426,75 Gregory lock,Liverpool,LA4B 1XR,2024-06-09,Event,Lapsed,Email
6511,Jennifer,Sharp,jennifer.sharp@outlook.com,,"Flat 70g
Hollie vista",Manchester,S5T 1QP,2021-08-31,Direct Mail,Active,Post
6512,Kathleen,Khan,kathleen.khan@hotmail.co.uk,(0121) 496 0445,"Studio 0
Taylor key",Manchester,SP1 8PD,2023-03-15,Direct Mail,Active,Post
6513,Lesley,Hunt,lesley.hunt@btinternet.com,+44191 496 0527,"Flat 72Q
Michael rue",Careymouth,GD70 5VP,2024-12-18,Online,Lapsed,Email
6514,Geoffrey,Miller,geoffrey.miller@yahoo.co.uk,+44(0)1214960711,"Flat 45
Elaine course",London,BN6R 0XG,2024-02-11,Direct Mail,Active,Post
6515,Harry,Dawson,harry.dawson@btinternet.com,+44306 9990196,"Flat 0
Davison locks",Leeds,G4 8GW,2023-12-19,Legacy,Active,Email
6516,Anthony,Parkes,anthony.parkes@btinternet.com,+44(0)191 496 0530,23 Stanley branch,West Francisport,KY70 5UH,2023-07-05,Online,Active,Email
6517,Mary,Day,mary.day@outlook.com,028 9018 0287,4 William station,Port Rosemaryfurt,WA98 7RX,2022-04-02,Online,Active,None
6518,Cheryl,Little,cheryl.little@outlook.com,+44(0)114 4960412,"Flat 50
Frank squares",Leeds,LE6V 8ZE,2024-01-15,Online,Lapsed,Post
6519,Maurice,Allen,maurice.allen@outlook.com,,"Flat 0
Griffiths points",Liverpool,W4U 4TJ,2023-08-05,Telemarkating,Active,Post
6520,Joe,Smith,joe.smith@gmail.com,0118 4960421,"Flat 8
Rees shoal",Manchester,CR76 1WX,2020-09-02,Event,Active,Post
6521,Lauren,Kay,lauren.kay@outlook.com,+44118 496 0016,23 Gray landing,London,HD6 5YQ,2023-07-13,Telemarkating,Lapsed,Phone
6522,Antony,Parker,antony.parker@yahoo.co.uk,+44(0)20 74960907,"Studio 35u
Dale manors",Newcastle,TN1 6PR,2023-02-21,Event,Active,None
6523,Guy,Hall,guy.hall@gmail.com,+4429 2018454,464 Owen ville,Birmingham,E76 1UJ,2022-02-09,Online,Active,Email
6524,Amelia,Martin,amelia.martin@gmail.com,,"Flat 5
Jake manor",Natalieberg,M2 6HB,2024-08-31,Event,Lapsed,Email
6525,Elliot,Green,elliot.green@yahoo.co.uk,0113 4960835,43 McLean hill,London,SP5A 3GZ,2024-08-03,Event,Lapsed,Phone
6526,Christian,Carter,christian.carter@btinternet.com,+4429 2018 0327,"Studio 2
Lydia club",Manchester,WR34 3XF,2020-08-21,Direct Mail,Active,Post
6527,Billy,Macdonald,billy.macdonald@gmail.com,(0131) 4960781,057 Clarke villages,London,CW4V 1ND,2023-08-16,Event,Active,Phone
6528,Frank,Booth,frank.booth@btinternet.com,+44(0)292018946,0 Jones rapid,South Hayley,TN5N 9PX,2022-12-27,Telemarkating,Lapsed,Email
6529,Roy,Scott,roy.scott@btinternet.com,,596 Reeves common,Waltersside,B4 0TW,2022-01-24,Online,Lapsed,Email
6530,Alison,Fox,alison.fox@yahoo.co.uk,(0116) 496 0881,5 Adrian park,Lake Benjaminmouth,TA28 3TB,2022-12-20,Telemarkating,Active,Post
6531,Reece,Nicholls,reece.nicholls@yahoo.co.uk,+44(0)28 9018 0827,"Flat 0
Clare fork",London,RH58 5RU,2022-04-24,Event,Active,Email
6532,Dylan,Richardson,dylan.richardson@btinternet.com,+44292018766,834 White lane,East Amber,G18 6TB,2021-08-21,Event,Active,Post
6533,George,Smith,george.smith@outlook.com,+441174960523,"Flat 87n
Leigh route",Port Maureen,PR61 4UY,2024-08-17,Direct Mail,Active,Post
6534,Guy,Fuller,guy.fuller@btinternet.com,,"Flat 8
Stanley fall",Birmingham,B8S 4TW,2023-06-06,Legacy,Active,Email
6535,Thomas,Shaw,thomas.shaw@outlook.com,+44(0)292018241,83 Heather springs,Nottingham,LX40 2NN,2023-10-23,Event,Active,None
6536,Leigh,Holden,leigh.holden@gmail.com,0306 999 0722,"Studio 92
Chelsea mills",Manchester,N2J 2TD,2021-03-09,Direct Mail,Active,Email
6537,Cheryl,Armstrong,cheryl.armstrong@outlook.com,+44113 496 0739,808 Jones springs,South Katiechester,G8 6BF,2023-08-07,Online,Active,Email
6538,Judith,Webb,judith.webb@yahoo.co.uk,,14 Fletcher flat,Wendybury,SP3 8UB,2023-09-11,Online,Active,Email
6539,Sian,Clarke,sian.clarke@outlook.com,+44(0)114 496 0410,2 Leonard parkway,London,LA3V 1FT,2022-05-30,Online,Active,None
6540,Maria,Wells,maria.wells@outlook.com,+44115 496 0190,"Studio 27j
Linda way",Nottingham,N9 5LG,2023-11-11,Telemarkating,Active,Email
6541,Benjamin,Matthews,benjamin.matthews@gmail.com,(0117) 496 0101,"Studio 84
Vanessa estates",London,DA99 2EN,2024-12-24,Direct Mail,Lapsed,Post
6542,Rosemary,Knight,rosemary.knight@yahoo.co.uk,(0116) 4960217,"Flat 5
Scott courts",North Adam,CH5M 0EF,2023-12-17,Event,Active,Post
6543,Hayley,Harrison,hayley.harrison@yahoo.co.uk,(01632)960351,285 Christine rapids,East Tracy,QW46 0QV,2022-11-27,Online,Lapsed,Post
6544,Eleanor,Wyatt,eleanor.wyatt@outlook.com,(028) 9018 0587,51 Brown mills,Dalyfort,LL37 8NB,2023-04-14,Online,Active,Email
6545,Ross,Fletcher,ross.fletcher@yahoo.co.uk,+44(0)808 1570568,525 Lauren village,Liverpool,L43 5SR,2023-01-29,Telemarkating,Lapsed,Email
6546,Raymond,Murphy,raymond.murphy@gmail.com,09098790069,2 Gordon radial,North Gemmaview,W19 2GH,2022-02-11,Telemarkating,Active,Post
6547,Trevor,Green,,+44(0)1164960256,236 Shepherd summit,London,NP5P 9RP,2022-11-23,Telemarkating,Active,Email
6548,Karen,Anderson,karen.anderson@gmail.com,+44909 879 0173,"Studio 13U
Hayley port",Liverpool,IV0M 7BT,2023-08-27,Legacy,Active,Phone
6549,Eileen,Gordon,eileen.gordon@gmail.com,+44141 496 0386,6 Dunn unions,South Tracymouth,JO64 4CB,2022-07-18,Online,Active,Email
6550,Jeffrey,Simpson,jeffrey.simpson@outlook.com,(029)2018616,28 Stephens plaza,Liverpool,LE0Y 4ZT,2020-12-15,Online,Active,Email
6551,Lydia,Day,lydia.day@btinternet.com,,"Studio 2
Davis run",Birmingham,S8 3FZ,2024-07-19,Telemarkating,Active,Post
6552,Adrian,Hyde,adrian.hyde,+44151 4960174,"Studio 7
Melissa mission",London,B5E 8WD,2023-11-21,Online,Active,Email
6553,Sophie,Armstrong,sophie.armstrong@yahoo.co.uk,(0808) 157 0557,43 Zoe row,Birmingham,SY9 5EN,2020-01-22,Event,Active,Email
6554,Jenna,Green,jenna.green@outlook.com,,"Flat 03
Bird creek",Birmingham,S0K 5PZ,2024-11-05,Event,Lapsed,Email
